cajas;marcas;CLIENTES;VTAS;GRUPO
21;168;854;1092;2
7;84;238;434;3
28;301;2044;3108;1
14;77;308;602;3
14;91;350;280;3
14;154;427;329;3
35;217;791;2121;1
7;49;98;84;3
14;133;476;581;3
7;175;826;1316;3
7;105;294;259;3
14;196;1015;1239;2
14;70;245;378;3
14;49;259;420;3
21;126;504;651;2
21;42;126;182;2
42;154;945;4571;2
21;77;329;420;2
14;168;483;602;3
14;112;441;553;3
14;77;308;623;3
35;182;938;973;2
7;56;147;252;3
14;161;875;903;2
14;217;1099;1344;1
21;189;714;749;2
14;70;315;441;3
35;301;2135;4424;1
49;259;1925;3178;1
21;70;301;322;2
14;140;504;665;3
14;70;280;378;3
7;105;287;609;3
14;133;546;616;3
7;49;119;112;3
7;105;595;896;3
14;28;112;238;3
21;63;154;252;2
28;147;714;770;2
14;70;378;1176;3
21;175;658;567;2
28;126;420;665;2
14;70;259;1043;3
21;217;1036;1120;2
14;91;252;224;3
7;42;203;756;3
42;182;987;1029;2
7;63;329;1155;3
14;126;546;658;3
7;70;217;483;3
7;105;364;525;3
21;105;903;1351;2
35;294;1757;4914;1
14;259;1477;1659;1
21;238;1799;3115;1
21;168;791;1050;2
42;224;1631;2324;1
21;343;2310;4277;1
14;238;1127;1582;1
14;84;301;945;3
21;147;567;616;2
14;105;497;651;3
21;84;406;1344;2
28;147;882;1694;1
7;77;315;469;3
21;133;672;518;2
21;294;1827;2779;1
49;231;1505;5838;1
42;329;2373;3969;1
14;56;224;476;3
28;98;476;637;2
21;140;392;868;2
7;49;154;238;3
7;14;21;42;3
42;147;595;1407;2
14;238;1330;1757;1
28;203;1232;1925;1
28;259;1799;2828;1
21;84;287;322;2
14;119;651;1022;3
21;392;1673;1806;1
7;28;56;161;3
42;98;630;1029;2
21;175;616;658;2
14;140;441;623;3
14;175;1106;1680;1
14;147;497;791;3
42;266;1316;1743;1
14;231;1358;1785;1
21;154;525;476;2
7;49;210;154;3
14;196;1120;1673;1
7;140;637;1694;3
14;231;987;1344;2
21;112;721;1001;2
7;196;938;1953;2
7;196;714;1162;3
28;315;2128;4011;1
56;350;2296;3493;1
7;70;210;441;3
21;98;343;602;2
14;119;497;770;3
28;126;518;497;2
14;140;399;371;3
28;231;819;770;2
28;217;1652;2345;1
21;147;875;1190;2
28;301;1960;4578;1
7;98;301;399;3
21;56;238;399;2
21;161;518;553;2
21;238;1435;2527;1
7;126;616;896;3
7;126;469;539;3
21;154;707;917;2
7;245;1757;2086;1
7;182;665;1232;3
7;175;707;917;3
21;105;434;812;2
14;84;287;385;3
7;63;182;175;3
28;196;854;1484;1
14;105;371;497;3
14;329;1925;2891;1
35;175;749;847;2
21;112;616;1064;2
7;35;84;112;3
7;217;798;847;3
14;84;280;469;3
21;147;756;952;2
14;357;3003;5509;1
7;49;147;308;3
28;308;2149;3052;1
7;126;749;1379;3
14;63;210;231;3
21;252;1421;1582;2
35;371;2331;3199;1
28;378;2457;3563;1
14;112;441;476;3
14;84;399;518;3
21;91;364;378;2
14;126;525;770;3
28;147;756;1120;2
7;133;280;210;3
21;98;511;672;2
14;84;245;350;3
21;357;1743;1918;1
14;224;1561;1946;2
14;70;217;490;3
7;91;315;378;3
14;259;1169;2478;1
21;84;343;322;2
14;119;427;476;3
14;112;392;420;3
14;203;763;1211;2
14;161;805;812;2
21;49;189;525;2
28;133;490;602;2
7;70;273;385;3
28;182;728;1302;1
14;280;1379;2576;1
7;63;252;455;3
21;105;546;1085;2
14;147;567;686;3
14;182;1001;1645;2
21;112;385;798;2
28;315;2317;3584;1
14;77;413;539;3
14;245;1953;3577;1
21;70;287;266;2
28;147;882;1974;2
14;98;469;1071;3
14;49;140;175;3
14;126;602;714;3
14;126;490;875;3
28;133;588;700;2
56;420;2898;5432;1
14;98;651;903;3
14;133;700;1022;3
21;427;2905;5257;1
28;301;2191;3318;1
7;77;210;266;3
7;77;343;483;3
14;182;1022;2163;2
21;154;693;945;2
21;63;182;525;2
21;161;1064;1456;2
7;63;196;329;3
21;217;721;742;2
14;126;497;525;3
7;49;301;721;3
7;98;301;483;3
21;301;1953;3668;1
14;77;203;287;3
14;287;1911;2793;1
7;140;462;630;3
21;126;532;861;2
14;49;98;84;3
14;147;609;700;3
7;91;301;280;3
7;28;91;252;3
7;168;910;1190;3
14;133;483;1190;3
7;91;308;322;3
28;147;791;1281;1
14;140;777;1533;2
35;329;2009;3234;1
21;133;581;630;2
21;217;1337;1694;1
14;63;217;154;3
7;168;658;595;3
7;84;224;364;3
7;28;77;175;3
7;112;476;714;3
14;196;679;679;3
14;49;133;112;3
28;301;1813;2569;1
28;154;679;742;2
28;175;777;2345;1
28;133;644;854;2
28;336;1911;3605;1
7;133;427;476;3
7;84;343;763;3
21;105;329;511;2
21;133;581;637;2
7;126;1120;1547;3
14;203;630;672;3
21;140;805;1267;2
28;70;224;301;2
7;28;119;301;3
14;7;14;7;3
7;28;98;294;3
7;105;329;441;3
42;357;2751;5397;1
28;133;546;609;2
42;175;1057;1197;2
7;98;287;462;3
14;98;434;2233;2
35;154;784;980;2
7;105;630;945;3
42;392;2632;4445;1
7;70;147;287;3
21;133;462;700;2
14;154;973;1792;2
7;63;350;462;3
35;231;1253;1533;1
21;126;728;1246;2
14;105;385;322;3
21;161;826;1036;2
21;217;1036;1029;2
7;49;126;182;3
7;49;161;455;3
42;154;728;714;2
14;168;637;917;3
14;203;1309;1862;1
49;189;777;1155;2
7;133;763;1778;2
14;126;490;441;3
35;112;602;1078;2
14;98;273;567;3
28;161;728;1099;2
7;70;217;336;3
7;217;1932;2898;2
21;175;1127;1659;2
7;42;119;329;3
21;70;280;784;2
7;77;231;553;3
7;154;644;1491;3
21;119;455;434;2
21;147;721;742;2
28;147;826;1085;2
7;63;266;336;3
7;84;280;294;3
21;203;1281;1526;1
7;119;336;343;3
7;56;161;238;3
42;217;1176;1393;1
21;56;182;511;2
21;245;924;952;2
7;42;84;210;3
7;322;1960;2919;1
14;126;735;1421;2
21;84;231;868;2
14;182;1141;1505;1
21;231;1015;2548;2
7;77;238;357;3
28;196;1442;2716;2
14;98;441;1029;3
21;105;385;266;2
7;21;77;133;3
14;126;378;462;3
35;147;567;707;2
21;140;644;595;2
7;49;126;112;3
14;84;280;217;3
7;98;455;1337;3
28;147;763;770;2
21;147;756;882;2
7;378;1799;1946;2
21;63;245;966;2
42;245;1470;3381;1
7;42;161;294;3
7;56;147;231;3
21;49;119;245;2
7;77;315;1323;3
7;56;161;252;3
14;224;1029;1449;2
21;147;546;679;2
28;133;455;525;2
7;182;721;931;3
21;175;1008;1540;2
14;77;392;567;3
0;49;182;322;3
21;294;1344;1715;1
21;119;504;504;2
21;378;2303;3276;1
14;392;2415;3353;1
49;441;3262;6174;1
7;315;1519;1925;2
14;343;1848;2093;1
14;217;861;1302;2
35;224;1120;1638;1
14;133;539;539;3
14;56;140;273;3
14;77;203;245;3
21;133;630;735;2
7;70;294;329;3
28;350;1729;2324;1
7;77;245;210;3
14;119;420;651;3
14;147;588;427;3
7;147;525;1253;3
7;77;252;420;3
7;154;490;581;3
21;126;637;1022;2
14;217;1260;2023;1
14;385;2030;2632;1
14;329;1869;2807;2
21;91;511;826;2
14;112;686;784;3
7;371;1778;2002;1
28;252;1379;1547;1
14;154;1022;1204;2
7;119;532;1043;3
21;49;273;980;2
7;56;140;238;3
14;147;868;1183;2
28;224;1435;1834;1
28;182;770;749;2
21;70;294;448;2
14;161;805;1099;2
7;28;98;126;3
21;161;707;833;2
21;252;1365;2072;1
7;77;203;196;3
7;161;735;1120;3
7;28;84;189;3
21;252;1274;1624;1
21;70;322;462;2
14;77;210;196;3
14;287;1771;2723;1
14;21;70;175;3
21;175;1337;1687;1
14;133;707;2002;2
14;140;483;350;3
28;455;2688;5943;1
28;343;4053;7035;1
14;84;280;448;3
14;84;322;280;3
21;77;273;630;2
14;343;2681;5677;1
14;329;2443;4438;1
7;133;462;546;3
35;210;623;742;2
35;273;2247;3885;1
21;112;497;511;2
14;84;350;399;3
7;77;252;350;3
14;35;105;252;3
21;84;315;378;2
14;91;231;329;3
21;84;189;182;2
21;133;924;1519;2
14;49;140;231;3
21;161;413;343;2
7;133;658;903;3
14;140;504;630;3
7;77;266;903;3
21;175;763;1134;2
21;147;588;1029;2
14;231;1260;1813;1
7;175;840;1120;3
14;196;1197;1820;1
14;126;448;406;3
14;7;14;420;3
28;161;868;1008;2
28;91;336;658;2
14;42;112;196;3
21;161;952;1372;2
21;70;294;322;2
28;119;462;497;2
28;189;938;1225;2
14;147;574;819;3
14;140;539;518;3
14;112;336;735;3
21;133;616;651;2
21;189;1120;1176;2
14;210;1085;1211;1
7;224;1141;1491;3
21;140;497;805;2
14;91;273;315;3
7;70;252;350;3
21;84;413;504;2
21;287;1239;1435;1
28;224;1694;2422;2
7;203;819;1134;3
14;196;896;707;2
21;91;343;462;2
14;105;378;455;3
21;161;637;637;2
14;203;1316;2177;2
7;84;259;259;3
35;203;945;2394;1
28;238;1099;917;1
21;154;826;3542;2
7;28;56;133;3
7;28;77;98;3
7;182;693;1239;3
7;168;581;1155;3
7;224;1344;1694;3
14;91;287;343;3
21;98;273;322;2
14;77;238;308;3
21;154;665;798;2
14;21;63;49;3
7;98;287;518;3
7;77;217;315;3
21;105;329;427;2
7;140;609;1260;3
14;119;609;1288;3
21;105;448;455;2
28;259;1351;1862;1
7;49;154;154;3
35;182;1463;2198;2
14;154;490;476;3
28;126;462;630;2
7;63;133;350;3
7;105;294;315;3
14;84;329;483;3
21;189;1120;1596;2
21;105;315;308;2
21;133;588;525;2
7;63;217;483;3
7;84;231;245;3
7;21;70;133;3
21;105;714;903;2
21;189;1036;1330;2
14;154;434;504;3
28;133;651;686;2
14;147;679;847;3
14;147;749;770;2
14;119;539;637;3
7;63;238;469;3
7;91;273;294;3
21;91;266;252;2
14;287;1869;2828;1
7;42;168;350;3
14;91;266;287;3
14;112;546;1015;3
42;280;2114;4522;1
14;301;1631;2268;1
21;231;1442;2149;1
14;112;364;413;3
35;126;462;539;2
14;98;231;252;3
35;175;637;595;2
14;112;511;665;3
21;147;588;609;2
21;154;504;756;2
28;21;56;70;2
14;133;434;798;3
14;84;350;665;3
7;14;63;196;3
7;154;483;595;3
21;252;2009;3626;2
21;91;588;1099;2
28;147;651;777;2
14;105;322;518;3
21;56;266;623;2
7;42;189;210;3
7;119;511;679;3
28;126;560;784;2
21;273;2037;3437;1
7;56;210;427;3
7;42;182;308;3
28;210;1267;1666;1
14;42;224;420;3
7;168;707;1330;3
14;42;196;210;3
21;210;1050;1575;2
21;91;434;574;2
14;112;455;1330;3
14;112;343;553;3
21;91;497;518;2
7;112;504;903;3
14;49;182;273;3
7;35;112;140;3
14;189;938;1407;2
21;196;1386;2555;1
7;175;623;630;3
35;182;910;2352;1
7;217;602;700;3
21;210;868;840;2
21;161;819;1022;2
28;154;980;1274;1
21;91;301;889;2
14;98;357;490;3
21;147;469;504;2
7;126;364;371;3
7;70;259;322;3
21;84;322;462;2
7;35;140;224;3
14;56;252;294;3
14;105;595;868;3
28;126;532;847;2
28;133;483;784;2
21;189;693;728;2
14;84;301;385;3
42;119;672;1169;2
7;56;140;280;3
28;154;1106;1764;1
7;168;728;1806;2
7;21;49;21;3
28;252;1673;4851;2
21;175;903;1393;2
42;140;700;1575;2
14;112;343;567;3
28;175;721;616;2
28;147;609;469;2
7;203;679;896;3
21;140;595;532;2
28;294;2275;4116;1
14;126;539;763;3
21;91;462;686;2
14;161;595;581;3
28;126;406;728;2
21;322;2373;4179;1
7;21;140;735;3
28;189;896;1568;1
28;168;987;1204;2
21;77;252;343;2
14;84;315;560;3
21;189;868;2016;2
7;63;224;518;3
7;217;1260;1701;3
14;56;266;315;3
7;56;392;882;3
21;119;623;574;2
7;42;266;511;3
14;98;497;623;3
21;189;637;434;2
21;133;686;1071;2
14;133;917;1260;2
28;217;1596;2331;1
35;126;497;490;2
7;112;315;602;3
7;175;763;812;3
14;133;952;1673;2
28;105;497;784;2
7;168;952;1176;3
28;217;1547;2114;1
14;70;252;357;3
21;175;826;1421;2
35;119;504;924;2
21;126;784;1533;2
7;84;231;168;3
35;245;1204;2079;1
21;210;1407;1883;1
7;35;119;140;3
28;140;987;1680;2
14;112;560;798;3
35;203;1127;1813;2
21;70;301;504;2
14;133;588;917;3
21;133;707;1764;2
14;161;616;581;3
14;126;420;889;3
7;56;161;308;3
14;84;413;651;3
28;126;525;651;2
14;28;84;105;3
14;238;1834;2499;1
7;112;560;854;3
14;147;798;1225;2
21;252;2016;3206;1
28;112;448;637;2
14;182;609;651;3
28;119;483;497;2
28;203;1253;4235;1
42;182;756;1393;1
7;14;56;210;3
14;217;1575;2499;1
21;140;567;427;2
14;70;238;301;3
28;189;903;1358;1
21;210;609;658;2
7;126;588;798;3
21;413;3248;5740;1
42;154;560;665;2
7;147;448;483;3
14;126;574;1057;3
0;126;441;1015;3
14;126;434;553;3
21;343;2044;2702;2
14;98;322;602;3
21;266;1330;1449;1
7;56;154;245;3
28;273;1673;3276;1
14;140;441;574;3
28;140;868;1176;2
7;63;154;210;3
7;63;203;567;3
21;84;371;518;2
14;70;315;616;3
14;161;693;742;3
7;147;546;714;3
49;126;651;1022;2
28;483;3500;5810;1
7;238;1344;2177;2
21;35;119;210;2
7;49;182;133;3
14;84;336;350;3
0;21;105;357;3
14;245;1204;1946;1
21;147;455;749;2
35;224;987;1561;1
14;308;1708;2254;2
7;35;84;175;3
14;329;1561;1911;2
7;217;1309;1603;3
14;182;1022;1400;2
0;56;210;609;3
7;35;98;203;3
21;35;119;133;2
7;91;490;812;3
7;112;518;658;3
28;182;700;1127;2
21;119;406;406;2
7;49;133;189;3
7;273;1239;1890;2
35;84;315;651;2
7;77;322;504;3
14;35;77;49;3
7;70;224;315;3
14;140;700;2569;2
7;49;140;378;3
28;140;567;693;2
35;105;399;651;2
14;126;371;476;3
14;133;539;532;3
7;63;315;1078;3
28;189;742;798;2
28;119;553;1057;2
21;63;175;392;2
7;231;980;1533;3
7;161;504;714;3
14;84;280;364;3
14;175;707;602;2
28;175;945;1134;2
21;126;567;679;2
21;112;252;364;2
21;175;1127;1400;1
21;147;798;1071;2
14;14;56;217;3
21;175;938;1071;2
28;77;238;238;2
28;287;1771;2478;1
7;147;427;504;3
42;245;1729;4368;1
14;238;1323;1967;1
21;161;952;1491;2
7;84;301;917;3
42;140;553;819;2
14;322;1799;2401;2
21;140;504;665;2
28;182;1001;966;2
28;329;1687;2366;2
35;343;2912;5299;1
21;112;469;497;2
7;63;175;203;3
28;245;1218;1281;1
21;126;476;581;2
14;70;294;630;3
21;273;1414;2443;2
7;77;231;182;3
14;49;140;189;3
14;231;903;1127;2
21;105;392;497;2
21;105;504;819;2
21;133;693;896;2
21;168;1001;1596;2
21;140;658;707;2
21;98;343;371;2
49;175;749;686;2
21;112;448;798;2
21;203;987;910;2
7;56;133;210;3
14;245;1463;2331;1
7;119;749;1092;3
14;63;231;224;3
14;98;385;574;3
35;182;707;721;2
14;77;308;455;3
7;189;994;1729;3
14;189;819;945;2
21;161;742;1001;2
35;175;1141;1533;1
14;105;469;714;3
28;266;1974;4172;1
7;56;210;266;3
7;252;1799;2478;2
14;70;231;406;3
0;119;434;1386;3
21;224;756;945;2
21;217;959;1190;2
21;140;630;959;2
7;161;637;1043;3
14;210;1407;1869;1
35;196;665;784;2
14;147;945;1225;2
35;133;518;728;2
7;196;1148;2086;2
14;105;413;539;3
7;42;140;427;3
7;98;448;700;3
14;245;1239;1743;1
14;154;567;700;3
14;77;189;126;3
7;70;189;189;3
21;147;525;539;2
14;231;1421;1897;1
14;203;1204;1708;1
14;175;805;1120;2
14;133;378;497;3
21;161;861;1484;2
14;112;413;581;3
7;21;42;49;3
7;112;371;546;3
21;49;182;357;2
21;112;455;483;2
28;98;385;567;2
7;42;112;189;3
14;77;392;665;3
7;14;42;147;3
7;84;280;469;3
14;21;77;70;3
14;49;224;462;3
14;161;931;1330;2
28;147;826;1841;1
7;35;119;336;3
28;119;406;497;2
7;133;609;679;3
7;84;448;980;3
14;84;441;651;3
7;105;350;413;3
7;28;126;217;3
14;112;518;518;3
56;217;1099;1421;1
28;147;665;1022;2
7;21;77;154;3
7;70;301;483;3
14;119;546;791;3
14;133;497;560;3
7;126;378;420;3
21;70;231;427;2
14;140;616;602;3
7;105;427;721;3
14;112;483;518;3
28;210;1421;2954;1
28;84;448;630;2
28;63;336;882;2
21;189;1099;1561;2
7;35;119;371;3
35;196;728;819;2
14;210;987;931;2
7;63;196;406;3
28;168;1022;2674;1
14;42;105;175;3
28;140;623;861;2
21;196;1386;1946;2
28;161;700;938;2
7;112;357;511;3
7;21;49;126;3
7;77;273;378;3
7;175;910;1113;3
7;133;455;1106;3
7;119;420;707;3
35;245;1659;2429;1
7;77;301;630;3
7;28;98;399;3
7;28;98;378;3
7;98;364;693;3
21;70;301;434;2
7;147;434;518;3
7;63;175;350;3
7;77;329;483;3
14;105;441;553;3
14;91;441;721;3
7;161;504;406;3
28;140;1386;2968;2
14;21;49;84;3
7;84;504;840;3
7;147;630;1085;3
14;161;427;364;3
14;196;707;847;2
21;63;245;245;2
21;112;497;1113;2
14;42;196;259;3
21;28;126;154;2
14;56;224;315;3
7;63;175;245;3
14;224;1085;1113;1
21;112;455;910;2
7;42;161;371;3
21;140;945;1484;2
28;196;770;854;2
7;49;210;301;3
7;49;112;161;3
35;161;966;1603;1
14;154;609;770;3
14;49;140;161;3
14;70;371;546;3
14;112;630;693;3
14;42;126;196;3
21;126;560;812;2
28;154;462;441;2
21;77;238;581;2
28;84;245;476;2
7;35;126;273;3
14;133;504;553;3
7;105;294;301;3
7;119;462;665;3
14;49;245;840;3
7;7;28;105;3
21;133;476;994;2
14;42;210;798;3
7;105;357;525;3
21;189;826;1799;2
21;280;1099;1008;1
7;147;1008;3899;2
21;91;294;252;2
0;91;350;784;3
14;49;133;294;3
14;84;287;651;3
7;63;245;399;3
7;77;231;273;3
21;91;371;427;2
14;210;1246;2331;1
7;91;567;756;3
21;217;959;1253;2
28;119;658;1498;2
7;140;574;812;3
7;21;70;266;3
7;7;28;84;3
7;56;126;91;3
7;105;616;2079;2
14;259;1358;2541;1
28;189;973;1057;2
7;49;133;147;3
14;84;224;273;3
14;14;35;98;3
28;224;1533;1904;1
7;133;371;371;3
7;63;357;679;3
49;182;1064;1358;2
7;28;98;266;3
14;56;161;420;3
14;140;567;735;3
35;105;455;511;2
28;70;203;406;2
35;98;294;420;2
28;182;770;1141;2
7;49;119;168;3
28;259;1337;1624;1
21;105;497;749;2
14;98;329;322;3
7;63;154;126;3
14;63;210;294;3
14;119;595;882;3
7;56;126;203;3
7;91;301;476;3
28;175;1022;1764;1
21;140;427;350;2
21;161;889;1127;2
21;161;952;1568;2
14;175;728;1386;2
14;77;392;861;3
35;147;882;1302;2
21;147;777;1001;2
7;7;14;42;3
7;35;140;217;3
42;196;826;924;2
7;77;238;343;3
7;140;511;630;3
21;168;938;1148;2
21;98;322;308;2
21;126;406;399;2
7;56;168;259;3
42;168;770;679;2
14;98;735;1225;2
14;98;469;581;3
35;245;1099;2086;1
7;70;252;574;3
35;238;1771;3962;1
7;63;392;378;3
7;63;329;679;3
7;49;112;91;3
7;35;77;77;3
14;63;217;259;3
35;210;728;574;2
21;98;357;378;2
14;70;329;413;3
7;182;882;1085;3
28;154;630;889;2
14;161;553;574;3
14;91;399;336;3
21;161;560;630;2
14;70;217;294;3
21;112;406;910;2
21;147;644;896;2
14;84;371;427;3
21;196;1113;1701;1
7;161;658;840;3
28;140;630;1092;2
21;154;539;560;2
42;224;1155;1239;2
7;119;385;455;3
28;217;1134;4550;1
7;70;301;448;3
7;175;721;1197;3
14;203;1099;2233;1
14;70;287;385;3
14;98;385;462;3
14;147;448;770;3
14;35;91;168;3
7;91;336;973;3
42;189;889;1015;2
21;119;609;756;2
21;77;189;238;2
21;161;910;2933;2
14;112;469;917;3
28;231;945;1050;2
7;210;1239;1589;3
14;126;385;392;3
14;105;434;721;3
7;28;98;329;3
28;161;588;476;2
21;371;2975;4599;1
7;133;630;784;3
84;189;1001;1470;1
14;119;497;588;3
21;133;679;868;2
28;70;343;497;2
21;154;1001;1652;2
7;84;273;266;3
7;84;280;378;3
21;133;847;1022;2
14;105;378;1169;3
7;161;602;959;3
14;161;602;560;3
35;252;1141;1771;1
21;21;84;168;2
28;161;546;630;2
7;182;791;1050;3
7;175;672;903;3
7;49;91;56;3
14;168;826;917;2
7;231;1113;1470;3
42;175;735;889;2
21;119;630;805;2
21;252;1106;1295;1
14;14;49;105;3
7;7;28;42;3
7;49;154;280;3
14;35;98;126;3
21;308;1638;2065;1
14;203;1120;1603;1
21;119;770;1449;2
14;28;91;301;3
42;175;1176;2030;1
7;245;1533;2443;1
14;203;966;1176;2
14;98;371;371;3
14;91;273;280;3
14;91;350;490;3
21;385;1897;2646;1
21;294;2450;3577;1
14;252;1197;1603;1
14;98;336;441;3
21;238;1218;1603;1
35;140;658;1680;2
21;182;833;1225;2
28;182;896;1057;2
14;91;385;567;3
28;182;1015;1190;2
21;126;1015;2156;2
7;154;595;896;3
21;105;434;588;2
7;182;616;602;3
21;161;693;896;2
21;161;693;700;2
21;357;2429;4459;1
21;343;2226;3801;1
28;126;448;476;2
14;448;3458;6629;1
14;280;1148;1379;1
28;77;588;1393;2
21;119;483;511;2
14;77;252;385;3
7;70;217;217;3
14;56;280;581;3
14;77;329;490;3
28;231;1057;1232;1
28;252;1813;3129;1
28;126;441;1253;2
21;77;315;406;2
7;196;1036;1652;3
28;322;2296;3472;1
7;49;133;126;3
14;77;399;595;3
35;210;1022;1722;1
21;119;714;1575;2
14;49;189;420;3
14;371;1911;2254;1
7;147;511;721;3
7;105;427;525;3
7;315;1533;2114;2
14;413;2401;3171;1
7;35;133;133;3
28;140;616;714;2
7;49;119;308;3
14;77;329;301;3
7;147;602;1162;3
28;182;987;1225;2
7;133;574;742;3
7;56;112;98;3
7;119;476;588;3
42;224;1022;1197;2
21;329;1764;2142;2
14;161;672;1176;3
28;343;1743;2114;2
28;182;917;1029;2
14;280;1428;1820;1
14;119;525;567;3
21;84;280;259;2
7;49;266;378;3
28;161;658;721;2
14;175;1218;1715;1
21;322;2051;2989;1
14;63;203;259;3
21;280;1925;2527;1
7;28;98;154;3
14;63;224;553;3
7;140;637;1680;3
28;133;644;1176;2
7;35;147;217;3
21;42;112;217;2
21;119;525;511;2
7;126;763;924;3
7;147;581;1323;3
21;84;455;679;2
21;147;602;539;2
7;217;1218;1491;3
7;14;42;133;3
28;168;602;525;2
14;112;623;1176;3
21;77;238;364;2
7;210;735;630;3
21;133;511;539;2
21;273;1561;1806;1
21;133;952;1554;2
63;175;994;2100;1
21;231;1204;1421;1
21;91;287;476;2
14;70;217;462;3
21;182;1106;1827;1
35;98;252;518;2
21;329;2457;4732;1
42;175;945;1260;2
7;140;840;987;3
35;231;952;1470;1
21;105;385;301;2
7;63;294;469;3
14;77;336;476;3
7;154;861;1344;3
14;238;1687;2275;1
21;224;1302;2422;1
7;175;973;1197;3
7;49;105;189;3
0;322;1071;1134;3
21;77;280;252;2
21;217;1456;2597;1
7;224;1204;1393;3
49;280;1876;3143;1
14;238;1519;2044;1
21;105;280;273;2
28;189;861;742;2
21;175;700;721;2
21;133;588;2744;2
14;140;602;679;3
14;35;91;154;3
21;231;1449;1974;1
35;147;994;1855;2
14;252;1372;2254;1
7;70;308;308;3
14;357;1799;2051;1
21;91;616;1169;2
14;154;686;1022;3
0;161;609;896;3
28;196;938;1337;1
7;329;2625;3864;1
14;105;574;581;3
7;70;322;560;3
21;196;777;1071;2
21;252;1806;2884;1
21;91;315;406;2
21;14;56;224;2
21;189;728;679;2
28;140;770;994;2
7;98;350;273;3
14;77;336;931;3
21;182;1379;1911;1
14;77;469;917;3
35;147;777;833;2
42;161;693;1008;2
14;105;399;847;3
14;98;245;378;3
14;126;525;483;3
21;126;700;686;2
7;105;343;406;3
21;182;1113;1652;2
7;252;1176;1155;3
35;49;161;196;2
35;105;399;343;2
21;105;308;315;2
21;154;560;567;2
7;154;574;1218;3
28;140;770;1071;2
21;189;1015;1267;2
14;56;294;658;3
7;105;364;651;3
28;189;1274;1428;1
28;119;770;1778;2
7;91;252;294;3
7;35;147;476;3
21;196;728;1106;2
14;182;917;1673;2
7;161;672;1183;3
14;56;112;77;3
7;63;301;1008;3
7;35;119;357;3
7;28;98;280;3
14;161;707;840;2
21;245;1316;1288;1
28;203;1064;1701;1
7;224;1302;1757;2
21;294;1330;2688;1
21;98;476;378;2
21;147;462;406;2
35;189;749;1512;1
28;189;1015;1071;2
14;56;189;322;3
14;119;553;574;3
14;98;455;882;3
21;105;343;357;2
35;119;476;686;2
21;182;1043;1169;2
7;77;252;595;3
21;231;1323;1561;1
14;63;308;336;3
7;35;98;210;3
7;35;70;42;3
14;21;119;238;3
21;98;413;819;2
14;399;1932;2562;1
14;196;854;1498;2
14;140;714;1050;2
7;126;504;721;3
7;98;399;700;3
14;112;329;525;3
21;112;308;238;2
7;210;1120;1428;3
7;70;294;840;3
